id,title,description,link,image_link,availability,condition
vegan-skuffukaka,Vegan chocolate cake – Vegan skúffukaka,"Skúffukaka is a typical Icelandic sheet cake - and that's exactly what the word skúffukaka means ("" sheet cake ""). Skúffukaka is a classic chocolate cake with chocolate cream, often garnished with coconut flakes or sometimes with a little licorice in the dough or cream. Traditionally, recipes use thick milk or buttermilk, melted butter and eggs - so not for vegans. This recipe for a vegan skúffukaka does not contain milk, butter or eggs, but instead uses almond milk and soft coconut oil. The oil makes the coconut flavor in the cake a little more noticeable than usual, but it goes very well with the coconut flakes on the cream!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2022/03/vegan-skuffukaka.html,https://islandmarkus.github.io/yummy-pins/pins/vegan-skuffukaka.jpg,in stock,new
fjolublar-theytingur,Purple smoothie – Fjólublár þeytingur,"Whisked dairy products with fruit, called “þeytingur” in Icelandic, are often found in Icelandic cuisine. And blueberries are an integral part of everyday cuisine here anyway. By the way, important vocabulary in this context is “ísmoli” or “klaki”: that means “ice cubes”.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #drinks",https://yummy-iceland.blogspot.com/2022/03/fjolublar-eytingur.html,https://islandmarkus.github.io/yummy-pins/pins/fjolublar-theytingur.jpg,in stock,new
vegan-sorur,Vegan Sörur – Vegan sörur,"The recipe here was a very special experience for me personally. Sörur are a typical specialty in Iceland, a kind of hardcore cookies with a marzipan base, butter cream and chocolate coating. Sörur are an integral part of Icelandic Christmas baking in particular, but they are also very popular in the country. For the classic Sörur recipes you mainly need egg whites and butter, so not for vegans. But how do you make Sörur that tastes as close as possible to how Sörur should taste, but is also suitable for vegans?  So I started looking for how to recreate this traditional recipe with other
#icelandicrecipes #nordickitchen #iceland #yummyiceland #cookies #icelandiccuisine",https://yummy-iceland.blogspot.com/2022/03/vegan-sorur.html,https://islandmarkus.github.io/yummy-pins/pins/vegan-sorur.jpg,in stock,new
bladlauks-og-kartoflumauksupa,Thick leek and potato soup – Blaðlauks- og kartöflumauksúpa,"Here I have another recipe from Icelandic cuisine from the “always vegan” category. I came across this recipe for a thick leek and potato soup in an Icelandic cookbook on the rummaging table in the second-hand shop in Reykjavík - and spontaneously fell in love with it because it is so wonderfully practical and down-to-earth.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #soup",https://yummy-iceland.blogspot.com/2022/03/blalauks-og-kartoflumauksupa.html,https://islandmarkus.github.io/yummy-pins/pins/bladlauks-og-kartoflumauksupa.jpg,in stock,new
graenkalsbyggotto,Kale and pearl barley risotto – Grænkálsbyggottó,"Here I have a recipe from the “always vegan” category on the topic of “Iceland vegan”. Barley pearls ( bankabygg ) are actually a typical part of traditional Icelandic cuisine. In the past, barley was used quite naturally as a side dish, but also for groats, desserts or the production of meat and sausage products. With the introduction of the new, imported foods pasta and rice, pearl barley was increasingly displaced in everyday Icelandic cuisine. Noodles and rice are purely imported products that cannot be produced on Iceland itself - in contrast to the traditional pearl barley, which grows here regionally and in organic quality. Eymundur Magnússon and Eyglo Björk Ólafsdóttur, the operators of the organic farm "" móðir jörð "" (= Mother Earth) near Egilsstaðir, have set themselves the goal of bringing pearl barley back into the kitchens of Icelanders. Their pearl barley can now be found in many Icelandic supermarkets and on their farm Vallanes in the East Fjords you can enjoy a very tasty buffet with many different barley preparations.   Buffet in Vallanes On the Vallanes homepage they also present a number of recipes that we have already published on the blog. One of her classic Icelandic pearl barley recipes is this kale and barley risotto, which with vegan cream is definitely just the thing for vegans who want to get a taste of typical Icelandic cuisine!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #sidedish",https://yummy-iceland.blogspot.com/2022/03/grnkalsbyggotto.html,https://islandmarkus.github.io/yummy-pins/pins/graenkalsbyggotto.jpg,in stock,new
formkaka-med-appelsinuberki,Shaped cake with orange peels – Formkaka með appelsínuberki,"This is a recipe for a very simple sponge cake that I easily threw together in just under 10 minutes; Bake for approx. 35 minutes and then let it cool down a bit. So it's a wonderfully uncomplicated, quick recipe - and the cake also tastes nice and fluffy, fresh and delicious. Ideal if you need something quick again!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #pastries",https://yummy-iceland.blogspot.com/2022/02/formkaka-me-appelsinuberki.html,https://islandmarkus.github.io/yummy-pins/pins/formkaka-med-appelsinuberki.jpg,in stock,new
piparrotarsosa,Radish sauce – Piparrótarsósa,"It still feels like a family state of emergency here, so targeted cooking is a bit neglected for me. But here it was enough for this radish cream as a side dish to grilled meat... There you have it, I'm really in a state of emergency! In the Icelandic original it was supposed to be horseradish cream, but for me it was just radish cream. Oops! But it was also delicious, and next time the cream will be served with real horseradish! Sorry!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #sidedish",https://yummy-iceland.blogspot.com/2022/02/piparrotarsosa.html,https://islandmarkus.github.io/yummy-pins/pins/piparrotarsosa.jpg,in stock,new
kanillengja-med-marsipani,Cinnamon stick with marzipan – Kanillengja með marsípani,"Basically, this pastry is, to quote my husband, ""just a cinnamon roll, just a little different."" That's actually true! And also just the right thing to snuggle up on the sofa at home when the weather is uncomfortable with warm yeast biscuits with lots of cinnamon and a delicious hot drink...
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #pastries",https://yummy-iceland.blogspot.com/2022/01/kanillengja-me-marsipani.html,https://islandmarkus.github.io/yummy-pins/pins/kanillengja-med-marsipani.jpg,in stock,new
gullkaka,Gold cake – Gullkaka,"This cake with a thick layer of coconut flakes on top is known in Iceland as "" gullkaka "" (= "" gold cake "") or also as ""sjónvarpskaka"" (= ""television cake""). I had already baked a TV cake in a springform pan a while ago, and here I tried out a sheet cake version. Also delicious! Yesterday we spent a very cozy evening with our two older sons in front of the TV...
#icelandicrecipes #nordickitchen #iceland #yummyiceland #icelandiccuisine #pastries",https://yummy-iceland.blogspot.com/2022/01/gullkaka.html,https://islandmarkus.github.io/yummy-pins/pins/gullkaka.jpg,in stock,new
thristais,Þristur ice cream – Þristaís,"Þristur is an Icelandic chocolate bar with a filling of soft caramel and small pieces of licorice. I love these soft chocolate bars with their delicious licorice flavor - and I also love using them in the kitchen. For example, I once made a licorice cheese cake with it in the summer.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #licorice",https://yummy-iceland.blogspot.com/2022/01/ristais.html,https://islandmarkus.github.io/yummy-pins/pins/thristais.jpg,in stock,new
kanilsnudais,Cinnamon Roll Ice Cream – Kanilsnúðaís,"The Reykjavík bakery Brauð & Co bakes pretty much the best cinnamon rolls you can imagine. I was correspondingly happy when they posted a recipe for cinnamon rolls to bake yourself on their Instagram account at the end of November 2021; Of course I tried it out straight away and was really thrilled with the result! I think I've baked cinnamon rolls using this recipe three times in the last month. For Christmas I tried a ""cinnamon roll ice cream"" as a dessert, basically (more or less) the marzipan-cinnamon mixture that is actually spread on the yeast dough, simply mixed with vanilla skyr and then frozen. And then served with a fresh cinnamon roll as dessert on Christmas Eve. A bit unusual, with the butter in the ice cream, and quite filling - but tasty and nice and creamy. My cinnamon roll fans at home were really impressed with the attempt.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #dessert #skyr",https://yummy-iceland.blogspot.com/2022/01/kanilsnuais.html,https://islandmarkus.github.io/yummy-pins/pins/kanilsnudais.jpg,in stock,new
jolaol,Christmas beer – Jólaöl,"Jólaöl , Christmas beer, is also an integral part of Icelandic Christmas. Traditionally it is a mixture of malt beer with Appelsín, a very sweet tasting orange lemonade . In Iceland you can also buy many different types of Christmas beers, which basically consist of a mixture of malt beer and orange soda and are flavored with numerous spices and other flavors such as licorice flavor. Of course you can also prepare your own Christmas beer. However, opinions differ when it comes to the mixing ratio : Malt beer and Appelsín are usually mixed in a ratio of 1:1, but variants such as 45% malt beer, 45% Appelsín and 10% cola or a can of Appelsín, 1.5 cans of malt beer and 1/2 can of light beer are also popular. Sometimes hvítöl is used instead of malt beer and mixed with Appelsín, a classic Danish light beer with an alcohol content of around 2.5% and a high sugar content. In this Christmas beer recipe, I enriched the traditional mixture of malt beer and Appelsín with ground spices and honey.
#icelandicrecipes #nordickitchen #iceland #yummyiceland #christmas #drinks",https://yummy-iceland.blogspot.com/2021/12/jolaol.html,https://islandmarkus.github.io/yummy-pins/pins/jolaol.jpg,in stock,new
gulrota-og-bananakaka,Carrot and banana cake – Gulróta- og Bananakaka,"It's slowly approaching the Christmas season... next Sunday is already the 1st Advent! This recipe for a carrot-banana cake or perhaps a carrot-banana bread goes a bit in that autumnal-Christmas direction, as a gentle introduction. It tastes delicious, but isn't too sweet and reminds you a bit that it's called ""banana bread"", not ""banana cake""... but even in Icelandic cuisine it doesn't always have to be a sugar shock!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #christmas #icelandiccuisine",https://yummy-iceland.blogspot.com/2021/11/gulrota-og-bananakaka.html,https://islandmarkus.github.io/yummy-pins/pins/gulrota-og-bananakaka.jpg,in stock,new
lambagullas,Lamb goulash – Lambagúllas,"At the moment I can't really get to cooking because of all the cookbooks (lugging boxes, unpacking 150 kg of books delivered from the printer, packing and sending orders), but at least I still have this recipe for a nice, warming lamb goulash for you!
#icelandicrecipes #nordickitchen #iceland #yummyiceland #meat",https://yummy-iceland.blogspot.com/2021/11/lambagullas.html,https://islandmarkus.github.io/yummy-pins/pins/lambagullas.jpg,in stock,new
